,neutral,year,winner,score_diff,isFriendly,home_team,away_team,id
5265,True,1962,Guadeloupe,2,True,Guadeloupe,Martinique,Guadeloupe1962-11-11Martinique
5266,False,1962,Netherlands,2,False,Netherlands,Switzerland,Netherlands1962-11-11Switzerland
5267,False,1962,Sweden,1,True,Thailand,Sweden,Thailand1962-11-16Sweden
5268,False,1962,Martinique,5,True,Puerto Rico,Martinique,Puerto Rico1962-11-20Martinique
5269,False,1962,Argentina,1,False,Argentina,Chile,Argentina1962-11-21Chile
5270,False,1962,England,4,False,England,Wales,England1962-11-21Wales
5271,False,1962,German DR,1,False,German DR,Czechoslovakia,German DR1962-11-21Czechoslovakia
5272,False,1962,Sweden,1,True,Malaysia,Sweden,Malaysia1962-11-22Sweden
5273,False,1962,Grenada,1,False,Grenada,Saint Vincent and the Grenadines,Grenada1962-11-24Saint Vincent and the Grenadines
5274,False,1962,Guadeloupe,3,True,Puerto Rico,Guadeloupe,Puerto Rico1962-11-24Guadeloupe
5275,False,1962,Tie,0,True,Bulgaria,Austria,Bulgaria1962-11-25Austria
5276,False,1962,Turkey,2,True,Israel,Turkey,Israel1962-11-25Turkey
5277,False,1962,Romania,2,False,Romania,Spain,Romania1962-11-25Spain
5278,False,1962,Sweden,3,True,Indonesia,Sweden,Indonesia1962-11-27Sweden
5279,False,1962,Northern Ireland,2,False,Northern Ireland,Poland,Northern Ireland1962-11-28Poland
5280,False,1962,Tie,0,True,Senegal,Ivory Coast,Senegal1962-11-30Ivory Coast
5281,False,1962,Tie,0,True,Belgium,Spain,Belgium1962-12-02Spain
5282,False,1962,Italy,6,False,Italy,Turkey,Italy1962-12-02Turkey
5283,False,1962,Denmark,2,False,Malta,Denmark,Malta1962-12-08Denmark
5284,False,1962,Nigeria,2,True,Nigeria,Cameroon,Nigeria1962-12-08Cameroon
5285,False,1962,Tanzania,4,True,Tanzania,Malawi,Tanzania1962-12-08Malawi
5286,False,1962,German DR,1,True,Mali,German DR,Mali1962-12-09German DR
5287,False,1962,Tie,0,True,Turkey,Denmark,Turkey1962-12-12Denmark
5288,False,1962,Tanzania,6,True,Tanzania,Zanzibar,Tanzania1962-12-15Zanzibar
5289,False,1962,Tie,0,True,Ethiopia,Turkey,Ethiopia1962-12-16Turkey
5290,False,1962,German DR,1,True,Guinea,German DR,Guinea1962-12-16German DR
5291,False,1962,Portugal,2,False,Portugal,Bulgaria,Portugal1962-12-16Bulgaria
5292,False,1962,Germany,4,True,Germany,Switzerland,Germany1962-12-23Switzerland
5293,False,1962,Morocco,2,True,Morocco,Romania,Morocco1962-12-23Romania
5294,False,1962,Cameroon,3,True,Central African Republic,Cameroon,Central African Republic1962-12-24Cameroon
5295,True,1962,Congo,5,True,Congo,Madagascar,Congo1962-12-24Madagascar
5296,True,1962,Congo,3,True,Cameroon,Congo,Cameroon1962-12-27Congo
5297,False,1962,Central African Republic,3,True,Central African Republic,Madagascar,Central African Republic1962-12-31Madagascar
5298,False,1963,Nigeria,1,True,Cameroon,Nigeria,Cameroon1963-01-01Nigeria
5299,False,1963,Algeria,1,True,Algeria,Bulgaria,Algeria1963-01-06Bulgaria
5300,False,1963,Kuwait,1,True,Kuwait,Jordan,Kuwait1963-01-06Jordan
5301,False,1963,Tie,0,True,Spain,France,Spain1963-01-09France
5302,False,1963,Morocco,1,True,Morocco,Switzerland,Morocco1963-01-13Switzerland
5303,False,1963,China PR,3,True,Burma,China PR,Burma1963-01-14China PR
5304,False,1963,Uganda,8,True,Uganda,Zanzibar,Uganda1963-01-19Zanzibar
5305,False,1963,Burma,1,True,Burma,China PR,Burma1963-01-20China PR
5306,True,1963,Bulgaria,1,False,Bulgaria,Portugal,Bulgaria1963-01-23Portugal
5307,False,1963,Tie,0,True,Pakistan,China PR,Pakistan1963-01-26China PR
5308,False,1963,Tie,0,True,Benin,Nigeria,Benin1963-01-27Nigeria
5309,False,1963,Pakistan,1,True,Pakistan,China PR,Pakistan1963-01-30China PR
5310,False,1963,Mali,1,True,Mali,Burkina Faso,Mali1963-02-01Burkina Faso
5311,False,1963,Nigeria,3,True,Nigeria,Benin,Nigeria1963-02-02Benin
5312,False,1963,Tie,0,True,Pakistan,China PR,Pakistan1963-02-03China PR
5313,False,1963,China PR,2,True,Pakistan,China PR,Pakistan1963-02-06China PR
5314,False,1963,Paraguay,3,False,Paraguay,Bolivia,Paraguay1963-02-17Bolivia
5315,False,1963,Paraguay,4,False,Paraguay,Bolivia,Paraguay1963-02-19Bolivia
5316,False,1963,Jamaica,1,True,Jamaica,Haiti,Jamaica1963-02-23Haiti
5317,True,1963,Mali,2,True,Mali,Senegal,Mali1963-02-24Senegal
5318,False,1963,France,3,False,France,England,France1963-02-27England
5319,False,1963,Curaçao,1,True,Jamaica,Curaçao,Jamaica1963-02-27Curaçao
5320,True,1963,Nigeria,4,True,Nigeria,Senegal,Nigeria1963-02-27Senegal
5321,False,1963,Honduras,1,True,Guatemala,Honduras,Guatemala1963-03-02Honduras
5322,True,1963,Tie,0,True,Haiti,Curaçao,Haiti1963-03-02Curaçao
5323,False,1963,Ghana,4,True,Ghana,Mali,Ghana1963-03-03Mali
5324,False,1963,Belgium,1,True,Netherlands,Belgium,Netherlands1963-03-03Belgium
5325,False,1963,Tie,0,True,Paraguay,Brazil,Paraguay1963-03-03Brazil
5326,False,1963,Tunisia,1,True,Tunisia,Kuwait,Tunisia1963-03-03Kuwait
5327,False,1963,Curaçao,1,True,Jamaica,Curaçao,Jamaica1963-03-04Curaçao
5328,False,1963,Haiti,3,True,Jamaica,Haiti,Jamaica1963-03-06Haiti
5329,True,1963,Argentina,2,False,Argentina,Colombia,Argentina1963-03-10Colombia
5330,False,1963,Tie,0,False,Bolivia,Ecuador,Bolivia1963-03-10Ecuador
5331,True,1963,Brazil,1,False,Brazil,Peru,Brazil1963-03-10Peru
5332,False,1963,Guatemala,1,True,Guatemala,Honduras,Guatemala1963-03-10Honduras
5333,False,1963,Ivory Coast,3,True,Ivory Coast,Tunisia,Ivory Coast1963-03-10Tunisia
5334,True,1963,Peru,1,False,Argentina,Peru,Argentina1963-03-13Peru
5335,True,1963,Brazil,4,False,Brazil,Colombia,Brazil1963-03-14Colombia
5336,True,1963,Paraguay,2,False,Ecuador,Paraguay,Ecuador1963-03-14Paraguay
5337,False,1963,Bolivia,1,False,Bolivia,Colombia,Bolivia1963-03-17Colombia
5338,True,1963,Paraguay,2,False,Brazil,Paraguay,Brazil1963-03-17Paraguay
5339,True,1963,Peru,1,False,Ecuador,Peru,Ecuador1963-03-17Peru
5340,True,1963,Argentina,2,False,Argentina,Ecuador,Argentina1963-03-20Ecuador
5341,True,1963,Paraguay,1,False,Colombia,Paraguay,Colombia1963-03-20Paraguay
5342,False,1963,Tie,0,False,Wales,Hungary,Wales1963-03-20Hungary
5343,False,1963,Bolivia,1,False,Bolivia,Peru,Bolivia1963-03-21Peru
5344,True,1963,Tie,0,False,Guatemala,Panama,Guatemala1963-03-23Panama
5345,False,1963,Uruguay,1,False,Uruguay,Chile,Uruguay1963-03-23Chile
5346,True,1963,Argentina,3,False,Argentina,Brazil,Argentina1963-03-24Brazil
5347,False,1963,Bolivia,2,False,Bolivia,Paraguay,Bolivia1963-03-24Paraguay
5348,True,1963,Tie,0,False,Colombia,Peru,Colombia1963-03-24Peru
5349,True,1963,Costa Rica,6,False,Costa Rica,Jamaica,Costa Rica1963-03-24Jamaica
5350,True,1963,Curaçao,1,False,Mexico,Curaçao,Mexico1963-03-24Curaçao
5351,False,1963,Ethiopia,6,True,Uganda,Ethiopia,Uganda1963-03-24Ethiopia
5352,True,1963,Tie,0,False,Brazil,Ecuador,Brazil1963-03-27Ecuador
5353,True,1963,Guatemala,2,False,Guatemala,Nicaragua,Guatemala1963-03-27Nicaragua
5354,True,1963,Paraguay,3,False,Paraguay,Peru,Paraguay1963-03-27Peru
5355,False,1963,Italy,1,False,Turkey,Italy,Turkey1963-03-27Italy
5356,False,1963,Bolivia,1,False,Bolivia,Argentina,Bolivia1963-03-28Argentina
5357,True,1963,Costa Rica,1,False,Costa Rica,Curaçao,Costa Rica1963-03-28Curaçao
5358,True,1963,Mexico,8,False,Jamaica,Mexico,Jamaica1963-03-28Mexico
5359,True,1963,Honduras,1,False,Guatemala,Honduras,Guatemala1963-03-29Honduras
5360,True,1963,Panama,5,False,Nicaragua,Panama,Nicaragua1963-03-29Panama
5361,True,1963,Tie,0,False,Costa Rica,Mexico,Costa Rica1963-03-30Mexico
5362,True,1963,Curaçao,1,False,Jamaica,Curaçao,Jamaica1963-03-30Curaçao
5363,True,1963,Tie,0,False,Argentina,Paraguay,Argentina1963-03-31Paraguay
5364,False,1963,Yugoslavia,1,False,Belgium,Yugoslavia,Belgium1963-03-31Yugoslavia
5365,False,1963,Bolivia,1,False,Bolivia,Brazil,Bolivia1963-03-31Brazil
5366,True,1963,Ecuador,1,False,Colombia,Ecuador,Colombia1963-03-31Ecuador
5367,False,1963,Tie,0,False,Czechoslovakia,German DR,Czechoslovakia1963-03-31German DR
5368,False,1963,Lebanon,6,False,Lebanon,Kuwait,Lebanon1963-03-31Kuwait
5369,False,1963,Suriname,2,True,Suriname,Trinidad and Tobago,Suriname1963-03-31Trinidad and Tobago
5370,False,1963,Tie,0,False,Switzerland,Netherlands,Switzerland1963-03-31Netherlands
5371,False,1963,Trinidad and Tobago,1,True,Suriname,Trinidad and Tobago,Suriname1963-04-02Trinidad and Tobago
5372,True,1963,Tunisia,1,False,Syria,Tunisia,Syria1963-04-02Tunisia
5373,True,1963,Curaçao,3,False,Honduras,Curaçao,Honduras1963-04-03Curaçao
5374,False,1963,Wales,3,False,Northern Ireland,Wales,Northern Ireland1963-04-03Wales
5375,True,1963,Tunisia,4,False,Jordan,Tunisia,Jordan1963-04-04Tunisia
5376,False,1963,Suriname,1,True,Suriname,Trinidad and Tobago,Suriname1963-04-04Trinidad and Tobago
5377,True,1963,Costa Rica,1,False,Costa Rica,Curaçao,Costa Rica1963-04-05Curaçao
5378,False,1963,Scotland,1,False,England,Scotland,England1963-04-06Scotland
5379,True,1963,Tunisia,4,False,Kuwait,Tunisia,Kuwait1963-04-06Tunisia
5380,False,1963,Lebanon,5,False,Lebanon,Jordan,Lebanon1963-04-06Jordan
5381,False,1963,El Salvador,1,False,El Salvador,Curaçao,El Salvador1963-04-07Curaçao
5382,True,1963,Syria,4,False,Kuwait,Syria,Kuwait1963-04-07Syria
5383,False,1963,Tunisia,1,False,Lebanon,Tunisia,Lebanon1963-04-07Tunisia
5384,False,1963,Argentina,1,False,Brazil,Argentina,Brazil1963-04-13Argentina
5385,False,1963,Brazil,3,False,Brazil,Argentina,Brazil1963-04-16Argentina
5386,False,1963,Guadeloupe,3,True,Guadeloupe,Martinique,Guadeloupe1963-04-16Martinique
5387,False,1963,Netherlands,1,True,Netherlands,France,Netherlands1963-04-17France
5388,False,1963,Guadeloupe,3,True,Guadeloupe,Puerto Rico,Guadeloupe1963-04-20Puerto Rico
5389,False,1963,Portugal,1,True,Portugal,Brazil,Portugal1963-04-21Brazil
5390,False,1963,Austria,2,True,Austria,Czechoslovakia,Austria1963-04-24Czechoslovakia
5391,False,1963,Belgium,4,True,Belgium,Brazil,Belgium1963-04-24Brazil
5392,True,1963,China PR,1,True,China PR,North Vietnam,China PR1963-04-25North Vietnam
5393,True,1963,North Vietnam,1,True,Cambodia,North Vietnam,Cambodia1963-04-26North Vietnam
5394,False,1963,Egypt,2,True,Indonesia,Egypt,Indonesia1963-04-26Egypt
5395,True,1963,China PR,6,True,Cambodia,China PR,Cambodia1963-04-27China PR
5396,False,1963,Tie,0,True,Indonesia,Egypt,Indonesia1963-04-27Egypt
5397,False,1963,Bulgaria,1,True,Bulgaria,Czechoslovakia,Bulgaria1963-04-28Czechoslovakia
5398,False,1963,Brazil,1,True,France,Brazil,France1963-04-28Brazil
5399,True,1963,Egypt,2,True,Egypt,China PR,Egypt1963-04-30China PR
5400,False,1963,Indonesia,2,True,Indonesia,North Vietnam,Indonesia1963-04-30North Vietnam
5401,False,1963,Netherlands,1,True,Netherlands,Brazil,Netherlands1963-05-02Brazil
5402,False,1963,Ethiopia,2,True,Tanzania,Ethiopia,Tanzania1963-05-02Ethiopia
5403,False,1963,Brazil,1,True,Germany,Brazil,Germany1963-05-05Brazil
5404,False,1963,Sweden,1,True,Sweden,Hungary,Sweden1963-05-05Hungary
5405,False,1963,Tie,0,True,England,Brazil,England1963-05-08Brazil
5406,False,1963,Scotland,3,True,Scotland,Austria,Scotland1963-05-08Austria
5407,False,1963,Italy,3,True,Italy,Brazil,Italy1963-05-12Brazil
5408,False,1963,Romania,1,True,Romania,German DR,Romania1963-05-12German DR
5409,False,1963,Poland,3,True,Norway,Poland,Norway1963-05-15Poland
5410,False,1963,Brazil,1,True,Egypt,Brazil,Egypt1963-05-17Brazil
5411,False,1963,Hungary,6,True,Hungary,Denmark,Hungary1963-05-19Denmark
5412,False,1963,China PR,1,True,Indonesia,China PR,Indonesia1963-05-19China PR
5413,False,1963,Brazil,5,True,Israel,Brazil,Israel1963-05-19Brazil
5414,False,1963,Poland,4,True,Poland,Greece,Poland1963-05-22Greece
5415,False,1963,Sweden,1,True,Russia,Sweden,Russia1963-05-22Sweden
5416,False,1963,Ethiopia,4,True,Zanzibar,Ethiopia,Zanzibar1963-05-27Ethiopia
5417,False,1963,England,2,True,Czechoslovakia,England,Czechoslovakia1963-05-29England
5418,False,1963,Tie,0,False,Spain,Northern Ireland,Spain1963-05-30Northern Ireland
5419,False,1963,Sudan,1,False,Kenya,Sudan,Kenya1963-06-01Sudan
5420,False,1963,Tie,0,True,Czechoslovakia,Hungary,Czechoslovakia1963-06-02Hungary
5421,False,1963,England,1,True,German DR,England,German DR1963-06-02England
5422,False,1963,Tie,0,True,Poland,Romania,Poland1963-06-02Romania
5423,False,1963,Tie,0,False,Denmark,Finland,Denmark1963-06-03Finland
5424,False,1963,Ethiopia,1,True,Kenya,Ethiopia,Kenya1963-06-03Ethiopia
5425,False,1963,Norway,1,True,Norway,Scotland,Norway1963-06-04Scotland
5426,False,1963,England,7,True,Switzerland,England,Switzerland1963-06-05England
5427,False,1963,Italy,1,True,Austria,Italy,Austria1963-06-09Italy
5428,False,1963,Republic of Ireland,1,True,Republic of Ireland,Scotland,Republic of Ireland1963-06-09Scotland
5429,False,1963,Tunisia,2,True,Tunisia,Lebanon,Tunisia1963-06-09Lebanon
5430,False,1963,Scotland,4,True,Spain,Scotland,Spain1963-06-13Scotland
5431,False,1963,Ethiopia,4,True,Ethiopia,Sudan,Ethiopia1963-06-16Sudan
5432,False,1963,Tie,0,False,Yugoslavia,Sweden,Yugoslavia1963-06-19Sweden
5433,False,1963,Finland,2,False,Finland,Norway,Finland1963-06-27Norway
5434,False,1963,Denmark,4,False,Denmark,Albania,Denmark1963-06-29Albania
5435,False,1963,Sudan,5,False,Sudan,Kenya,Sudan1963-06-30Kenya
5436,False,1963,Morocco,2,False,Morocco,Tunisia,Morocco1963-07-02Tunisia
5437,False,1963,Zambia,4,True,Zambia,Malawi,Zambia1963-07-06Malawi
5438,False,1963,Tie,0,True,Algeria,Egypt,Algeria1963-07-07Egypt
5439,False,1963,Tie,0,False,Chile,Uruguay,Chile1963-07-24Uruguay
5440,False,1963,Tie,0,False,Nigeria,Guinea,Nigeria1963-07-27Guinea
5441,False,1963,El Salvador,1,True,Jamaica,El Salvador,Jamaica1963-08-05El Salvador
5442,False,1963,Tie,0,True,Jamaica,El Salvador,Jamaica1963-08-07El Salvador
5443,True,1963,Japan,1,False,Malaysia,Japan,Malaysia1963-08-08Japan
5444,False,1963,Tie,0,True,Jamaica,El Salvador,Jamaica1963-08-09El Salvador
5445,True,1963,Japan,3,False,Thailand,Japan,Thailand1963-08-10Japan
5446,True,1963,South Korea,4,False,South Korea,Thailand,South Korea1963-08-11Thailand
5447,True,1963,Vietnam Republic,5,False,Malaysia,Vietnam Republic,Malaysia1963-08-11Vietnam Republic
5448,True,1963,Chinese Taipei,1,False,Malaysia,Chinese Taipei,Malaysia1963-08-12Chinese Taipei
5449,True,1963,Japan,4,False,Vietnam Republic,Japan,Vietnam Republic1963-08-12Japan
5450,True,1963,Tie,0,False,South Korea,Japan,South Korea1963-08-13Japan
5451,True,1963,South Korea,2,False,South Korea,Vietnam Republic,South Korea1963-08-14Vietnam Republic
5452,True,1963,Tie,0,False,Malaysia,Thailand,Malaysia1963-08-14Thailand
5453,False,1963,Tie,0,False,Sweden,Finland,Sweden1963-08-14Finland
5454,False,1963,Tie,0,False,Sweden,Norway,Sweden1963-08-14Norway
5455,True,1963,Malaysia,3,False,Malaysia,South Korea,Malaysia1963-08-16South Korea
5456,True,1963,Vietnam Republic,1,False,Thailand,Vietnam Republic,Thailand1963-08-17Vietnam Republic
5457,False,1963,Fiji,2,False,Fiji,Papua New Guinea,Fiji1963-08-29Papua New Guinea
5458,True,1963,Solomon Islands,3,False,Solomon Islands,Vanuatu,Solomon Islands1963-08-30Vanuatu
5459,False,1963,Costa Rica,1,True,Colombia,Costa Rica,Colombia1963-09-01Costa Rica
5460,False,1963,Fiji,5,False,Fiji,Solomon Islands,Fiji1963-09-01Solomon Islands
5461,True,1963,New Caledonia,1,False,New Caledonia,Tahiti,New Caledonia1963-09-01Tahiti
5462,False,1963,China PR,4,True,China PR,Burma,China PR1963-09-04Burma
5463,False,1963,Colombia,1,True,Colombia,Costa Rica,Colombia1963-09-04Costa Rica
5464,False,1963,Tie,0,True,German DR,Bulgaria,German DR1963-09-04Bulgaria
5465,False,1963,Poland,9,True,Poland,Norway,Poland1963-09-04Norway
5466,True,1963,Tahiti,18,False,Solomon Islands,Tahiti,Solomon Islands1963-09-06Tahiti
5467,False,1963,New Caledonia,6,False,Fiji,New Caledonia,Fiji1963-09-06New Caledonia
5468,True,1963,Réunion,2,True,Mauritius,Réunion,Mauritius1963-09-08Réunion
5469,False,1963,Tie,0,False,Netherlands,Luxembourg,Netherlands1963-09-11Luxembourg
5470,False,1963,Madagascar,5,True,Madagascar,Réunion,Madagascar1963-09-15Réunion
5471,False,1963,Denmark,4,False,Norway,Denmark,Norway1963-09-15Denmark
5472,False,1963,Tie,0,True,Bulgaria,Sudan,Bulgaria1963-09-18Sudan
5473,False,1963,Sweden,1,False,Sweden,Yugoslavia,Sweden1963-09-18Yugoslavia
5474,False,1963,Tie,0,True,Poland,Turkey,Poland1963-09-22Turkey
5475,False,1963,Tie,0,True,Russia,Hungary,Russia1963-09-22Hungary
5476,False,1963,Tie,0,False,Austria,Republic of Ireland,Austria1963-09-25Republic of Ireland
5477,True,1963,Martinique,6,True,Martinique,Puerto Rico,Martinique1963-09-27Puerto Rico
5478,False,1963,Germany,3,True,Germany,Turkey,Germany1963-09-28Turkey
5479,False,1963,Kenya,3,True,Kenya,Tanzania,Kenya1963-09-28Tanzania
5480,False,1963,Bulgaria,1,False,Bulgaria,France,Bulgaria1963-09-29France
5481,True,1963,Uganda,2,True,Uganda,Zanzibar,Uganda1963-09-29Zanzibar
5482,False,1963,Kenya,1,True,Kenya,Zanzibar,Kenya1963-10-01Zanzibar
5483,True,1963,Tie,0,True,Tanzania,Uganda,Tanzania1963-10-02Uganda
5484,True,1963,Tanzania,1,True,Tanzania,Zanzibar,Tanzania1963-10-04Zanzibar
5485,False,1963,Uganda,1,True,Kenya,Uganda,Kenya1963-10-05Uganda
5486,False,1963,Tie,0,False,Denmark,Sweden,Denmark1963-10-06Sweden
5487,False,1963,Guinea,1,False,Guinea,Nigeria,Guinea1963-10-06Nigeria
5488,False,1963,Yugoslavia,2,True,Yugoslavia,Hungary,Yugoslavia1963-10-06Hungary
5489,False,1963,Tie,0,True,Liberia,Nigeria,Liberia1963-10-08Nigeria
5490,False,1963,Tie,0,True,Turkey,Romania,Turkey1963-10-09Romania
5491,False,1963,Japan,1,True,Japan,Vietnam Republic,Japan1963-10-12Vietnam Republic
5492,False,1963,Northern Ireland,1,False,Northern Ireland,Scotland,Northern Ireland1963-10-12Scotland
5493,False,1963,England,4,False,Wales,England,Wales1963-10-12England
5494,False,1963,Republic of Ireland,1,False,Republic of Ireland,Austria,Republic of Ireland1963-10-13Austria
5495,False,1963,Russia,2,False,Russia,Italy,Russia1963-10-13Italy
5496,False,1963,Argentina,4,False,Paraguay,Argentina,Paraguay1963-10-15Argentina
5497,False,1963,Curaçao,1,True,Suriname,Curaçao,Suriname1963-10-15Curaçao
5498,False,1963,Greece,2,True,Greece,Poland,Greece1963-10-16Poland
5499,False,1963,Hungary,1,False,German DR,Hungary,German DR1963-10-19Hungary
5500,False,1963,Kenya,1,True,Zambia,Kenya,Zambia1963-10-19Kenya
5501,False,1963,Tie,0,True,Netherlands,Belgium,Netherlands1963-10-20Belgium
5502,False,1963,France,2,False,France,Bulgaria,France1963-10-26Bulgaria
5503,False,1963,Nigeria,3,True,Nigeria,Liberia,Nigeria1963-10-26Liberia
5504,False,1963,Hungary,1,True,Hungary,Austria,Hungary1963-10-27Austria
5505,False,1963,Romania,1,True,Romania,Yugoslavia,Romania1963-10-27Yugoslavia
5506,False,1963,Paraguay,1,False,Argentina,Paraguay,Argentina1963-10-29Paraguay
5507,False,1963,Albania,1,False,Albania,Denmark,Albania1963-10-30Denmark
5508,False,1963,Luxembourg,1,False,Netherlands,Luxembourg,Netherlands1963-10-30Luxembourg
5509,False,1963,Spain,1,False,Northern Ireland,Spain,Northern Ireland1963-10-30Spain
5510,False,1963,Cameroon,1,True,Cameroon,Togo,Cameroon1963-10-31Togo
5511,False,1963,Tie,0,False,Hungary,German DR,Hungary1963-11-03German DR
5512,False,1963,Sweden,1,True,Sweden,Germany,Sweden1963-11-03Germany
5513,False,1963,Norway,2,True,Switzerland,Norway,Switzerland1963-11-03Norway
5514,False,1963,Yugoslavia,2,True,Yugoslavia,Czechoslovakia,Yugoslavia1963-11-03Czechoslovakia
5515,False,1963,Scotland,5,True,Scotland,Norway,Scotland1963-11-07Norway
5516,False,1963,Tie,0,False,Italy,Russia,Italy1963-11-10Russia
5517,False,1963,Tie,0,True,France,Switzerland,France1963-11-11Switzerland
5518,True,1963,North Korea,14,True,North Korea,Somalia,North Korea1963-11-11Somalia
5519,True,1963,China PR,2,True,China PR,Mali,China PR1963-11-12Mali
5520,True,1963,Egypt,3,True,Egypt,North Vietnam,Egypt1963-11-12North Vietnam
5521,True,1963,North Vietnam,8,True,Laos,North Vietnam,Laos1963-11-13North Vietnam
5522,False,1963,Indonesia,1,True,Indonesia,Mali,Indonesia1963-11-14Mali
5523,True,1963,Egypt,15,True,Egypt,Laos,Egypt1963-11-15Laos
5524,False,1963,Tie,0,True,Indonesia,China PR,Indonesia1963-11-16China PR
5525,True,1963,Egypt,7,True,Egypt,Saudi Arabia,Egypt1963-11-18Saudi Arabia
5526,False,1963,North Korea,4,True,Indonesia,North Korea,Indonesia1963-11-18North Korea
5527,True,1963,North Korea,2,True,North Korea,North Vietnam,North Korea1963-11-19North Vietnam
5528,False,1963,England,5,False,England,Northern Ireland,England1963-11-20Northern Ireland
5529,False,1963,Singapore,1,True,Hong Kong,Singapore,Hong Kong1963-11-20Singapore
5530,False,1963,Scotland,1,False,Scotland,Wales,Scotland1963-11-20Wales
5531,False,1963,Ethiopia,1,True,Senegal,Ethiopia,Senegal1963-11-21Ethiopia
5532,True,1963,Tie,0,True,Egypt,North Korea,Egypt1963-11-22North Korea
5533,True,1963,Egypt,3,False,Egypt,Nigeria,Egypt1963-11-24Nigeria
5534,False,1963,Tie,0,False,Ghana,Tunisia,Ghana1963-11-24Tunisia
5535,True,1963,Tie,0,False,Egypt,Sudan,Egypt1963-11-26Sudan
5536,False,1963,Ghana,2,False,Ghana,Ethiopia,Ghana1963-11-26Ethiopia
5537,False,1963,Cyprus,2,True,Cyprus,Greece,Cyprus1963-11-27Greece
5538,True,1963,Ethiopia,2,False,Ethiopia,Tunisia,Ethiopia1963-11-28Tunisia
5539,True,1963,Sudan,4,False,Nigeria,Sudan,Nigeria1963-11-28Sudan
